"TEV";"MHO";"MG05";"MG02";"MG58";"GADC041"
"2019";"10";"Budapest légi II.";"Afganisztán";"Kilépő";18
"2019";"10";"Budapest légi II.";"Albánia";"Belépő";1787
"2019";"10";"Budapest légi II.";"Albánia";"Kilépő";1396
"2019";"10";"Budapest légi II.";"Algéria";"Belépő";273
"2019";"10";"Budapest légi II.";"Algéria";"Kilépő";228
"2019";"10";"Budapest légi II.";"Andorra";"Belépő";4
"2019";"10";"Budapest légi II.";"Angola";"Belépő";3
"2019";"10";"Budapest légi II.";"Angola";"Kilépő";3
"2019";"10";"Budapest légi II.";"Antigua";"Belépő";3
"2019";"10";"Budapest légi II.";"Antigua";"Kilépő";1
"2019";"10";"Budapest légi II.";"Argentina";"Belépő";178
"2019";"10";"Budapest légi II.";"Argentina";"Kilépő";273
"2019";"10";"Budapest légi II.";"Ausztrália";"Belépő";1826
"2019";"10";"Budapest légi II.";"Ausztrália";"Kilépő";2716
"2019";"10";"Budapest légi II.";"Ausztria";"Belépő";599
"2019";"10";"Budapest légi II.";"Ausztria";"Kilépő";494
"2019";"10";"Budapest légi II.";"Azerbajdzsán";"Belépő";1104
"2019";"10";"Budapest légi II.";"Azerbajdzsán";"Kilépő";920
"2019";"10";"Budapest légi II.";"Bahama-szigetek";"Kilépő";2
"2019";"10";"Budapest légi II.";"Bahrein";"Belépő";49
"2019";"10";"Budapest légi II.";"Bahrein";"Kilépő";31
"2019";"10";"Budapest légi II.";"Banglades";"Belépő";70
"2019";"10";"Budapest légi II.";"Banglades";"Kilépő";37
"2019";"10";"Budapest légi II.";"Barbados";"Belépő";4
"2019";"10";"Budapest légi II.";"Barbados";"Kilépő";7
"2019";"10";"Budapest légi II.";"Belgium";"Belépő";552
"2019";"10";"Budapest légi II.";"Belgium";"Kilépő";476
"2019";"10";"Budapest légi II.";"Belize";"Belépő";1
"2019";"10";"Budapest légi II.";"Belize";"Kilépő";1
"2019";"10";"Budapest légi II.";"Benini Közt.";"Belépő";5
"2019";"10";"Budapest légi II.";"Benini Közt.";"Kilépő";5
"2019";"10";"Budapest légi II.";"Bermuda";"Kilépő";1
"2019";"10";"Budapest légi II.";"Bhután";"Belépő";2
"2019";"10";"Budapest légi II.";"Bhután";"Kilépő";1
"2019";"10";"Budapest légi II.";"Bolivia";"Belépő";1
"2019";"10";"Budapest légi II.";"Bolivia";"Kilépő";8
"2019";"10";"Budapest légi II.";"Bosznia-Hercegovina";"Belépő";430
"2019";"10";"Budapest légi II.";"Bosznia-Hercegovina";"Kilépő";391
"2019";"10";"Budapest légi II.";"Bourkina Fasso";"Belépő";2
"2019";"10";"Budapest légi II.";"Bourkina Fasso";"Kilépő";2
"2019";"10";"Budapest légi II.";"Brazilia";"Belépő";533
"2019";"10";"Budapest légi II.";"Brazilia";"Kilépő";651
"2019";"10";"Budapest légi II.";"Brunei";"Belépő";21
"2019";"10";"Budapest légi II.";"Brunei";"Kilépő";17
"2019";"10";"Budapest légi II.";"Bulgária";"Belépő";2200
"2019";"10";"Budapest légi II.";"Bulgária";"Kilépő";2346
"2019";"10";"Budapest légi II.";"Burma";"Belépő";5
"2019";"10";"Budapest légi II.";"Burma";"Kilépő";5
"2019";"10";"Budapest légi II.";"Chile";"Belépő";116
"2019";"10";"Budapest légi II.";"Chile";"Kilépő";121
"2019";"10";"Budapest légi II.";"Ciprus";"Belépő";2234
"2019";"10";"Budapest légi II.";"Ciprus";"Kilépő";2216
"2019";"10";"Budapest légi II.";"Columbia";"Belépő";157
"2019";"10";"Budapest légi II.";"Columbia";"Kilépő";181
"2019";"10";"Budapest légi II.";"Comore-szigetek";"Belépő";2
"2019";"10";"Budapest légi II.";"Comore-szigetek";"Kilépő";2
"2019";"10";"Budapest légi II.";"Costa-Rica";"Belépő";40
"2019";"10";"Budapest légi II.";"Costa-Rica";"Kilépő";48
"2019";"10";"Budapest légi II.";"Csád Közt.";"Belépő";1
"2019";"10";"Budapest légi II.";"Csehország";"Belépő";1367
"2019";"10";"Budapest légi II.";"Csehország";"Kilépő";1175
"2019";"10";"Budapest légi II.";"Dánia";"Belépő";482
"2019";"10";"Budapest légi II.";"Dánia";"Kilépő";452
"2019";"10";"Budapest légi II.";"Dél-Afrikai Közt.";"Belépő";296
"2019";"10";"Budapest légi II.";"Dél-Afrikai Közt.";"Kilépő";332
"2019";"10";"Budapest légi II.";"Dominica";"Belépő";14
"2019";"10";"Budapest légi II.";"Dominica";"Kilépő";14
"2019";"10";"Budapest légi II.";"Ecuador";"Belépő";43
"2019";"10";"Budapest légi II.";"Ecuador";"Kilépő";28
"2019";"10";"Budapest légi II.";"Egyesült Arab Emirségek";"Belépő";143
"2019";"10";"Budapest légi II.";"Egyesült Arab Emirségek";"Kilépő";123
"2019";"10";"Budapest légi II.";"Egyesült Királyság";"Belépő";52397
"2019";"10";"Budapest légi II.";"Egyesült Királyság";"Kilépő";64540
"2019";"10";"Budapest légi II.";"Egyiptomi Arab Közt.";"Belépő";485
"2019";"10";"Budapest légi II.";"Egyiptomi Arab Közt.";"Kilépő";425
"2019";"10";"Budapest légi II.";"Elefántcsontpart";"Kilépő";1
"2019";"10";"Budapest légi II.";"ENSZ, UNESCO";"Belépő";133
"2019";"10";"Budapest légi II.";"ENSZ, UNESCO";"Kilépő";145
"2019";"10";"Budapest légi II.";"Eritrea";"Belépő";9
"2019";"10";"Budapest légi II.";"Eritrea";"Kilépő";4
"2019";"10";"Budapest légi II.";"Észak-Macedónia";"Belépő";774
"2019";"10";"Budapest légi II.";"Észak-Macedónia";"Kilépő";721
"2019";"10";"Budapest légi II.";"Észtország";"Belépő";413
"2019";"10";"Budapest légi II.";"Észtország";"Kilépő";275
"2019";"10";"Budapest légi II.";"Etiópia";"Belépő";7
"2019";"10";"Budapest légi II.";"Etiópia";"Kilépő";8
"2019";"10";"Budapest légi II.";"Fehéroroszország";"Belépő";501
"2019";"10";"Budapest légi II.";"Fehéroroszország";"Kilépő";446
"2019";"10";"Budapest légi II.";"Fidzsi-szigetek";"Belépő";1
"2019";"10";"Budapest légi II.";"Finnország";"Belépő";540
"2019";"10";"Budapest légi II.";"Finnország";"Kilépő";461
"2019";"10";"Budapest légi II.";"Franciaország";"Belépő";1235
"2019";"10";"Budapest légi II.";"Franciaország";"Kilépő";954
"2019";"10";"Budapest légi II.";"Fülöp-szigetek";"Belépő";468
"2019";"10";"Budapest légi II.";"Fülöp-szigetek";"Kilépő";421
"2019";"10";"Budapest légi II.";"Gambia";"Belépő";2
"2019";"10";"Budapest légi II.";"Ghana";"Belépő";39
"2019";"10";"Budapest légi II.";"Ghana";"Kilépő";36
"2019";"10";"Budapest légi II.";"Görögország";"Belépő";822
"2019";"10";"Budapest légi II.";"Görögország";"Kilépő";630
"2019";"10";"Budapest légi II.";"Grenada";"Belépő";3
"2019";"10";"Budapest légi II.";"Grenada";"Kilépő";6
"2019";"10";"Budapest légi II.";"Grúzia";"Belépő";1337
"2019";"10";"Budapest légi II.";"Grúzia";"Kilépő";1014
"2019";"10";"Budapest légi II.";"Guatemala";"Belépő";10
"2019";"10";"Budapest légi II.";"Guatemala";"Kilépő";15
"2019";"10";"Budapest légi II.";"Guayanai Szöv. Közt.";"Kilépő";2
"2019";"10";"Budapest légi II.";"Guinea";"Belépő";1
"2019";"10";"Budapest légi II.";"Hollandia";"Belépő";780
"2019";"10";"Budapest légi II.";"Hollandia";"Kilépő";745
"2019";"10";"Budapest légi II.";"Honduras";"Belépő";7
"2019";"10";"Budapest légi II.";"Honduras";"Kilépő";9
"2019";"10";"Budapest légi II.";"Hongkong";"Belépő";367
"2019";"10";"Budapest légi II.";"Hongkong";"Kilépő";268
"2019";"10";"Budapest légi II.";"Hontalan";"Belépő";41
"2019";"10";"Budapest légi II.";"Hontalan";"Kilépő";32
"2019";"10";"Budapest légi II.";"Horvátország";"Belépő";2049
"2019";"10";"Budapest légi II.";"Horvátország";"Kilépő";1629
"2019";"10";"Budapest légi II.";"India";"Belépő";2768
"2019";"10";"Budapest légi II.";"India";"Kilépő";2763
"2019";"10";"Budapest légi II.";"Indonézia";"Belépő";602
"2019";"10";"Budapest légi II.";"Indonézia";"Kilépő";497
"2019";"10";"Budapest légi II.";"Irak";"Belépő";189
"2019";"10";"Budapest légi II.";"Irak";"Kilépő";178
"2019";"10";"Budapest légi II.";"Irán";"Belépő";624
"2019";"10";"Budapest légi II.";"Irán";"Kilépő";426
"2019";"10";"Budapest légi II.";"Irország";"Belépő";11026
"2019";"10";"Budapest légi II.";"Irország";"Kilépő";8346
"2019";"10";"Budapest légi II.";"Izland";"Belépő";115
"2019";"10";"Budapest légi II.";"Izland";"Kilépő";225
"2019";"10";"Budapest légi II.";"Izrael";"Belépő";20158
"2019";"10";"Budapest légi II.";"Izrael";"Kilépő";19996
"2019";"10";"Budapest légi II.";"Jamaica";"Belépő";8
"2019";"10";"Budapest légi II.";"Jamaica";"Kilépő";5
"2019";"10";"Budapest légi II.";"Japán";"Belépő";1067
"2019";"10";"Budapest légi II.";"Japán";"Kilépő";851
"2019";"10";"Budapest légi II.";"Jemen";"Belépő";17
"2019";"10";"Budapest légi II.";"Jemen";"Kilépő";12
"2019";"10";"Budapest légi II.";"Jordánia";"Belépő";517
"2019";"10";"Budapest légi II.";"Jordánia";"Kilépő";446
"2019";"10";"Budapest légi II.";"Kambodzsa";"Belépő";30
"2019";"10";"Budapest légi II.";"Kambodzsa";"Kilépő";60
"2019";"10";"Budapest légi II.";"Kamerun";"Belépő";5
"2019";"10";"Budapest légi II.";"Kamerun";"Kilépő";7
"2019";"10";"Budapest légi II.";"Kanada";"Belépő";2058
"2019";"10";"Budapest légi II.";"Kanada";"Kilépő";2781
"2019";"10";"Budapest légi II.";"Katar";"Belépő";57
"2019";"10";"Budapest légi II.";"Katar";"Kilépő";62
"2019";"10";"Budapest légi II.";"Kazahsztán";"Belépő";1085
"2019";"10";"Budapest légi II.";"Kazahsztán";"Kilépő";1119
"2019";"10";"Budapest légi II.";"Kenya";"Belépő";36
"2019";"10";"Budapest légi II.";"Kenya";"Kilépő";34
"2019";"10";"Budapest légi II.";"Kina";"Belépő";5989
"2019";"10";"Budapest légi II.";"Kina";"Kilépő";8521
"2019";"10";"Budapest légi II.";"Kirgizisztán";"Belépő";240
"2019";"10";"Budapest légi II.";"Kirgizisztán";"Kilépő";152
"2019";"10";"Budapest légi II.";"Kongói DK";"Belépő";7
"2019";"10";"Budapest légi II.";"Kongói DK";"Kilépő";2
"2019";"10";"Budapest légi II.";"Kongói Köztársaság";"Kilépő";1
"2019";"10";"Budapest légi II.";"Koreai Közt.";"Belépő";3885
"2019";"10";"Budapest légi II.";"Koreai Közt.";"Kilépő";5118
"2019";"10";"Budapest légi II.";"Koszovo";"Belépő";602
"2019";"10";"Budapest légi II.";"Koszovo";"Kilépő";545
"2019";"10";"Budapest légi II.";"Kuba";"Belépő";17
"2019";"10";"Budapest légi II.";"Kuba";"Kilépő";7
"2019";"10";"Budapest légi II.";"Kuvait";"Belépő";77
"2019";"10";"Budapest légi II.";"Kuvait";"Kilépő";67
"2019";"10";"Budapest légi II.";"Laosz";"Belépő";4
"2019";"10";"Budapest légi II.";"Laosz";"Kilépő";6
"2019";"10";"Budapest légi II.";"Lengyelország";"Belépő";1782
"2019";"10";"Budapest légi II.";"Lengyelország";"Kilépő";1481
"2019";"10";"Budapest légi II.";"Lesotho";"Belépő";1
"2019";"10";"Budapest légi II.";"Lesotho";"Kilépő";1
"2019";"10";"Budapest légi II.";"Lettország";"Belépő";613
"2019";"10";"Budapest légi II.";"Lettország";"Kilépő";470
"2019";"10";"Budapest légi II.";"Libanon";"Belépő";293
"2019";"10";"Budapest légi II.";"Libanon";"Kilépő";217
"2019";"10";"Budapest légi II.";"Libéria";"Kilépő";1
"2019";"10";"Budapest légi II.";"Líbia";"Belépő";16
"2019";"10";"Budapest légi II.";"Líbia";"Kilépő";18
"2019";"10";"Budapest légi II.";"Liechtenstein";"Belépő";32
"2019";"10";"Budapest légi II.";"Liechtenstein";"Kilépő";30
"2019";"10";"Budapest légi II.";"Litvánia";"Belépő";546
"2019";"10";"Budapest légi II.";"Litvánia";"Kilépő";419
"2019";"10";"Budapest légi II.";"Luxemburg";"Belépő";18
"2019";"10";"Budapest légi II.";"Luxemburg";"Kilépő";17
"2019";"10";"Budapest légi II.";"Magyarország";"Belépő";67747
"2019";"10";"Budapest légi II.";"Magyarország";"Kilépő";77864
"2019";"10";"Budapest légi II.";"Makaó";"Belépő";16
"2019";"10";"Budapest légi II.";"Makaó";"Kilépő";8
"2019";"10";"Budapest légi II.";"Malaysia";"Belépő";1219
"2019";"10";"Budapest légi II.";"Malaysia";"Kilépő";1249
"2019";"10";"Budapest légi II.";"Maldiv Közt.";"Belépő";2
"2019";"10";"Budapest légi II.";"Maldiv Közt.";"Kilépő";2
"2019";"10";"Budapest légi II.";"Mali Közt.";"Belépő";1
"2019";"10";"Budapest légi II.";"Málta";"Belépő";119
"2019";"10";"Budapest légi II.";"Málta";"Kilépő";36
"2019";"10";"Budapest légi II.";"Marokkó";"Belépő";128
"2019";"10";"Budapest légi II.";"Marokkó";"Kilépő";132
"2019";"10";"Budapest légi II.";"Mauritánia";"Belépő";2
"2019";"10";"Budapest légi II.";"Mauritánia";"Kilépő";3
"2019";"10";"Budapest légi II.";"Mauritius";"Belépő";23
"2019";"10";"Budapest légi II.";"Mauritius";"Kilépő";30
"2019";"10";"Budapest légi II.";"Mexikó";"Belépő";345
"2019";"10";"Budapest légi II.";"Mexikó";"Kilépő";378
"2019";"10";"Budapest légi II.";"Mikronéziai Szövetségi Államok";"Belépő";1
"2019";"10";"Budapest légi II.";"Moldávia";"Belépő";119
"2019";"10";"Budapest légi II.";"Moldávia";"Kilépő";107
"2019";"10";"Budapest légi II.";"Mongólia";"Belépő";314
"2019";"10";"Budapest légi II.";"Mongólia";"Kilépő";145
"2019";"10";"Budapest légi II.";"Montenegró (Crna-gora)";"Belépő";405
"2019";"10";"Budapest légi II.";"Montenegró (Crna-gora)";"Kilépő";361
"2019";"10";"Budapest légi II.";"Mozambik";"Belépő";4
"2019";"10";"Budapest légi II.";"Mozambik";"Kilépő";6
"2019";"10";"Budapest légi II.";"Namibia";"Belépő";16
"2019";"10";"Budapest légi II.";"Namibia";"Kilépő";19
"2019";"10";"Budapest légi II.";"Németország";"Belépő";1398
"2019";"10";"Budapest légi II.";"Németország";"Kilépő";1123
"2019";"10";"Budapest légi II.";"Nepál";"Belépő";35
"2019";"10";"Budapest légi II.";"Nepál";"Kilépő";43
"2019";"10";"Budapest légi II.";"Nicaragua";"Belépő";3
"2019";"10";"Budapest légi II.";"Nicaragua";"Kilépő";4
"2019";"10";"Budapest légi II.";"Niger Közt.";"Belépő";1
"2019";"10";"Budapest légi II.";"Niger Közt.";"Kilépő";1
"2019";"10";"Budapest légi II.";"Nigéria";"Belépő";124
"2019";"10";"Budapest légi II.";"Nigéria";"Kilépő";102
"2019";"10";"Budapest légi II.";"Norvégia";"Belépő";402
"2019";"10";"Budapest légi II.";"Norvégia";"Kilépő";359
"2019";"10";"Budapest légi II.";"Nyugat Samoa";"Belépő";1
"2019";"10";"Budapest légi II.";"Nyugat Samoa";"Kilépő";2
"2019";"10";"Budapest légi II.";"Olaszország";"Belépő";1630
"2019";"10";"Budapest légi II.";"Olaszország";"Kilépő";1216
"2019";"10";"Budapest légi II.";"Omán";"Belépő";55
"2019";"10";"Budapest légi II.";"Omán";"Kilépő";64
"2019";"10";"Budapest légi II.";"Oroszország";"Belépő";18721
"2019";"10";"Budapest légi II.";"Oroszország";"Kilépő";16974
"2019";"10";"Budapest légi II.";"Örményország";"Belépő";140
"2019";"10";"Budapest légi II.";"Örményország";"Kilépő";167
"2019";"10";"Budapest légi II.";"Pakisztán";"Belépő";241
"2019";"10";"Budapest légi II.";"Pakisztán";"Kilépő";223
"2019";"10";"Budapest légi II.";"Palesztinai Autonóm Terület";"Belépő";64
"2019";"10";"Budapest légi II.";"Palesztinai Autonóm Terület";"Kilépő";61
"2019";"10";"Budapest légi II.";"Panama";"Belépő";9
"2019";"10";"Budapest légi II.";"Panama";"Kilépő";4
"2019";"10";"Budapest légi II.";"Paraguay";"Belépő";7
"2019";"10";"Budapest légi II.";"Paraguay";"Kilépő";4
"2019";"10";"Budapest légi II.";"Peru";"Belépő";62
"2019";"10";"Budapest légi II.";"Peru";"Kilépő";95
"2019";"10";"Budapest légi II.";"Portugália";"Belépő";919
"2019";"10";"Budapest légi II.";"Portugália";"Kilépő";688
"2019";"10";"Budapest légi II.";"Románia";"Belépő";10763
"2019";"10";"Budapest légi II.";"Románia";"Kilépő";7127
"2019";"10";"Budapest légi II.";"Saint Lucia";"Belépő";4
"2019";"10";"Budapest légi II.";"Saint Lucia";"Kilépő";5
"2019";"10";"Budapest légi II.";"Salamon-szigetek";"Belépő";1
"2019";"10";"Budapest légi II.";"Salvador";"Belépő";9
"2019";"10";"Budapest légi II.";"Salvador";"Kilépő";8
"2019";"10";"Budapest légi II.";"Seychelle-szigetek";"Belépő";6
"2019";"10";"Budapest légi II.";"Seychelle-szigetek";"Kilépő";5
"2019";"10";"Budapest légi II.";"Spanyolország";"Belépő";1697
"2019";"10";"Budapest légi II.";"Spanyolország";"Kilépő";1418
"2019";"10";"Budapest légi II.";"Sri Lanka";"Belépő";110
"2019";"10";"Budapest légi II.";"Sri Lanka";"Kilépő";48
"2019";"10";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Belépő";33
"2019";"10";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Kilépő";27
"2019";"10";"Budapest légi II.";"Svájc";"Belépő";620
"2019";"10";"Budapest légi II.";"Svájc";"Kilépő";549
"2019";"10";"Budapest légi II.";"Svédország";"Belépő";1044
"2019";"10";"Budapest légi II.";"Svédország";"Kilépő";884
"2019";"10";"Budapest légi II.";"Szaud-Arábia";"Belépő";132
"2019";"10";"Budapest légi II.";"Szaud-Arábia";"Kilépő";211
"2019";"10";"Budapest légi II.";"Szenegál";"Belépő";6
"2019";"10";"Budapest légi II.";"Szenegál";"Kilépő";8
"2019";"10";"Budapest légi II.";"Szerbia";"Belépő";1101
"2019";"10";"Budapest légi II.";"Szerbia";"Kilépő";989
"2019";"10";"Budapest légi II.";"Szingapur";"Belépő";292
"2019";"10";"Budapest légi II.";"Szingapur";"Kilépő";240
"2019";"10";"Budapest légi II.";"Sziria";"Belépő";114
"2019";"10";"Budapest légi II.";"Sziria";"Kilépő";113
"2019";"10";"Budapest légi II.";"Szlovákia";"Belépő";5723
"2019";"10";"Budapest légi II.";"Szlovákia";"Kilépő";3316
"2019";"10";"Budapest légi II.";"Szlovénia";"Belépő";1041
"2019";"10";"Budapest légi II.";"Szlovénia";"Kilépő";965
"2019";"10";"Budapest légi II.";"Szomália";"Belépő";1
"2019";"10";"Budapest légi II.";"Szudán";"Belépő";27
"2019";"10";"Budapest légi II.";"Szudán";"Kilépő";19
"2019";"10";"Budapest légi II.";"Szváziföld";"Kilépő";1
"2019";"10";"Budapest légi II.";"Tadzsikisztán";"Belépő";7
"2019";"10";"Budapest légi II.";"Tadzsikisztán";"Kilépő";9
"2019";"10";"Budapest légi II.";"Tajvan";"Belépő";792
"2019";"10";"Budapest légi II.";"Tajvan";"Kilépő";915
"2019";"10";"Budapest légi II.";"Tanzánia";"Belépő";1
"2019";"10";"Budapest légi II.";"Thaiföld";"Belépő";989
"2019";"10";"Budapest légi II.";"Thaiföld";"Kilépő";1321
"2019";"10";"Budapest légi II.";"Tonga";"Kilépő";3
"2019";"10";"Budapest légi II.";"Törökország";"Belépő";4993
"2019";"10";"Budapest légi II.";"Törökország";"Kilépő";4533
"2019";"10";"Budapest légi II.";"Trinidad-Tobago";"Belépő";13
"2019";"10";"Budapest légi II.";"Trinidad-Tobago";"Kilépő";9
"2019";"10";"Budapest légi II.";"Tunézia";"Belépő";33
"2019";"10";"Budapest légi II.";"Tunézia";"Kilépő";28
"2019";"10";"Budapest légi II.";"Türkmenisztán";"Belépő";28
"2019";"10";"Budapest légi II.";"Türkmenisztán";"Kilépő";13
"2019";"10";"Budapest légi II.";"Uganda";"Belépő";15
"2019";"10";"Budapest légi II.";"Uganda";"Kilépő";18
"2019";"10";"Budapest légi II.";"Új-Zéland";"Belépő";296
"2019";"10";"Budapest légi II.";"Új-Zéland";"Kilépő";431
"2019";"10";"Budapest légi II.";"Ukrajna";"Belépő";7347
"2019";"10";"Budapest légi II.";"Ukrajna";"Kilépő";6768
"2019";"10";"Budapest légi II.";"Uruguay";"Belépő";17
"2019";"10";"Budapest légi II.";"Uruguay";"Kilépő";16
"2019";"10";"Budapest légi II.";"USA";"Belépő";11391
"2019";"10";"Budapest légi II.";"USA";"Kilépő";13414
"2019";"10";"Budapest légi II.";"Üzbegisztán";"Belépő";66
"2019";"10";"Budapest légi II.";"Üzbegisztán";"Kilépő";65
"2019";"10";"Budapest légi II.";"Vanuaaku Közt.";"Belépő";1
"2019";"10";"Budapest légi II.";"Vanuaaku Közt.";"Kilépő";1
"2019";"10";"Budapest légi II.";"Venezuela";"Belépő";27
"2019";"10";"Budapest légi II.";"Venezuela";"Kilépő";26
